wpc_extenditem_sid,class,remark01,remark02,remark03,remark04,remark05,remark06,remark07,remark08,remark09,remark10,userid,updatetime,tag,
	200812021354357891,	JCODE,	CK,	PP,	0.0000,	1.0000,	5.0000,	Change Kit,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354377944,	JCODE,	CR,	PP,	0.0000,	0.0000,	0.0000,	Cover,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377947,	JCODE,	CRE,	PP,	0.0000,	0.0000,	0.0000,	chip recognition error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377975,	JCODE,	CT1,	PP,	0.0000,	2.0000,	0.0000,	Change Kit without tray size,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377978,	JCODE,	CT2,	PP,	0.0000,	4.0000,	0.0000,	Change Kit with tray size,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354398046,	JCODE,	DPP,	PP,	0.0000,	0.0000,	0.0000,	double paper pickup,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:39,	3,
	200812021354408103,	JCODE,	FCD,	PP,	0.0000,	0.0000,	0.0000,	Facility Cause Down,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354428177,	JCODE,	HF,	PP,	0.0000,	0.0000,	0.0000,	Heater Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:42,	3,
	200812021354448261,	JCODE,	LB,	PP,	0.0000,	0.0000,	0.0000,	Loader:Blet,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354448264,	JCODE,	LC,	PP,	0.0000,	0.0000,	0.0000,	Loader:Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354458290,	JCODE,	LFP,	PP,	0.0000,	0.0000,	0.0000,	Look For Package,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458314,	JCODE,	LM,	PP,	0.0000,	0.0000,	0.0000,	Loader:Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354468331,	JCODE,	LPP,	PP,	0.0000,	0.0000,	0.0000,	Loader:Pick and Place,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468341,	JCODE,	LS,	PP,	0.0000,	0.0000,	0.0000,	Loader:Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468353,	JCODE,	LSP,	PP,	0.0000,	0.0000,	0.0000,	Loader:Servo Position,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354478387,	JCODE,	MCD,	PP,	0.0000,	0.0000,	0.0000,	Material Cause Down,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:47,	3,
	200812021354488430,	JCODE,	MP,	PP,	0.0000,	2.0000,	0.0000,	MONTHLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354488441,	JCODE,	MR,	PP,	0.0000,	0.0000,	0.0000,	Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354508503,	JCODE,	OP,	PP,	0.0000,	0.0000,	0.0000,	Operator Cause Down,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354518543,	JCODE,	PC,	PP,	0.0000,	0.0000,	0.0000,	PC,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518576,	JCODE,	PLC,	PP,	0.0000,	0.0000,	0.0000,	PLC,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354528598,	JCODE,	PPF,	PP,	0.0000,	0.0000,	0.0000,	paper pickup fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354528615,	JCODE,	PS,	PP,	0.0000,	0.0000,	0.0000,	Power Supply,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354538628,	JCODE,	PTT,	PP,	0.0000,	0.0000,	0.0000,	Tape Transport miss,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354548672,	JCODE,	QP,	PP,	0.0000,	3.0000,	0.0000,	QUARTERLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354558732,	JCODE,	RL,	PP,	0.0000,	0.0000,	0.0000,	Re-Learning,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:54:55,	3,
	200812021354568776,	JCODE,	RY,	PP,	0.0000,	0.0000,	0.0000,	Relay,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354588847,	JCODE,	SP,	PP,	0.0000,	4.0000,	0.0000,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:58,	3,
	200812021354588855,	JCODE,	SR,	PP,	0.0000,	0.0000,	0.0000,	Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:58,	3,
	200812021354598886,	JCODE,	SYS,	PP,	0.0000,	0.0000,	0.0000,	System,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:59,	3,
	200812021355008941,	JCODE,	TN,	PP,	0.0000,	0.0000,	0.0000,	Tesion,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:00,	3,
	200812021355018950,	JCODE,	TP,	PP,	0.0000,	0.0000,	0.0000,	Tactical production,	BGN-ENG,	,	,	,	Loader,	2008/12/02 13:55:01,	3,
	200812021355018981,	JCODE,	TS,	PP,	0.0000,	0.0000,	0.0000,	弓架組(彈簧),	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:01,	3,
	200812021355028991,	JCODE,	TT,	PP,	0.0000,	0.0000,	0.0000,	Tape Time,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355028993,	JCODE,	TTL,	PP,	0.0000,	0.0000,	0.0000,	tray transfer err on loader,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355028996,	JCODE,	TTS,	PP,	0.0000,	0.0000,	0.0000,	tray transfer err on stock,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355028997,	JCODE,	TTU,	PP,	0.0000,	0.0000,	0.0000,	tray transfer err on unloader,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355028999,	JCODE,	TV,	PP,	0.0000,	0.0000,	0.0000,	弓架組(葉片),	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029007,	JCODE,	UC,	PP,	0.0000,	0.0000,	0.0000,	Unloader:Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355039035,	JCODE,	UM,	PP,	0.0000,	0.0000,	0.0000,	Unloader:Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039044,	JCODE,	UP,	PP,	0.0000,	0.0000,	0.0000,	Unloader:Servo Position,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039047,	JCODE,	UPP,	PP,	0.0000,	0.0000,	0.0000,	Unloader:Pick and Place,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039055,	JCODE,	US,	PP,	0.0000,	0.0000,	0.0000,	Unloader:Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355049094,	JCODE,	VM,	PP,	0.0000,	0.0000,	0.0000,	Vacuum,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:04,	3,
	200812021355049105,	JCODE,	VS,	PP,	0.0000,	3.0000,	5.0000,	Vendor,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:55:04,	3,
	200812021355079178,	JCODE,	WP,	PP,	0.0000,	1.0000,	0.0000,	WEEKLP PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:55:07,	3,
	201301231353296448,	JCODE,	CD,	PP,	,	0.0000,	0,	Change Device,	BGN-SETUP,	,	,	,	EES01,	2013/01/23 13:53:51,	1,
	201301231354036778,	JCODE,	LDE,	PP,	,	0.0000,	0,	Loader error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:54:32,	1,
	201301231354427268,	JCODE,	UNDE,	PP,	,	0.0000,	0,	Unloader error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:55:01,	1,
	201301231355177601,	JCODE,	WTE,	PP,	,	0.0000,	0,	Working Table Error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:55:31,	1,
	201301231355417773,	JCODE,	AE,	PP,	,	0.0000,	0,	Alignment Error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:55:54,	1,
	201301231356038069,	JCODE,	IE,	PP,	,	0.0000,	0,	Inspection Error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:56:18,	1,
	201301231356258254,	JCODE,	SBE,	PP,	,	0.0000,	0,	Seal Block Error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:56:38,	1,
	201301231356468355,	JCODE,	TE,	PP,	,	0.0000,	0,	Tray Error,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:57:00,	1,
	202204120950386309,	JCODE,	MVM,	PP,	,	0.0,	0,	measurement vision mistake,	END-REPAIR,	,	,	,	25205,	2022/04/12 09:51:03,	1,
	202108241355041385,	JCODE,	AP,	PP,	,	0.0,	0,	ANNUALLY PM,	BGN-PM,	,	,	,	25205,	2021/08/24 13:55:36,	1,
	200812021354488431,	JCODE,	MP,	PPC,	0.0000,	1.0000,	0.0000,	MONTHLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354548673,	JCODE,	QP,	PPC,	0.0000,	3.0000,	0.0000,	QUARTERLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	201609071432249317,	JCODE,	EI,	PRT,	,	0.3,	5,	EE inspection dummy two strips. (Check the 1st strip upward and downward printing after setup),	BGN-SETUP,	,	,	,	13898,	2016/09/07 14:33:22,	598082835,
	201607040943441505,	JCODE,	BP,	PRT,	,	1.0,	0,	Bi-Weekly  PM,	BGN-PM,	,	,	,	21327,	2016/07/04 09:44:28,	1,
	201607040948436955,	JCODE,	MP,	PRT,	,	2.0,	0,	MONTHLY PM,	BGN-PM,	,	,	,	21327,	2016/07/04 09:49:33,	1,
	201607040949408113,	JCODE,	AP,	PRT,	,	5.0,	0,	ANNUALLY PM,	BGN-PM,	,	,	,	21327,	2016/07/04 09:50:05,	1,
	201607040950138561,	JCODE,	SP,	PRT,	,	4.0,	0,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	21327,	2016/07/04 09:50:32,	1,
	201607040950388926,	JCODE,	WP,	PRT,	,	1.0,	0,	WEEKLY PM,	BGN-PM,	,	,	,	21327,	2016/07/04 09:51:01,	1,
	201607040951059274,	JCODE,	QP,	PRT,	,	3.0,	0,	QUARTERLY PM,	BGN-PM,	,	,	,	21327,	2016/07/04 09:51:39,	1,
	201607040951449938,	JCODE,	CTA,	PRT,	,	0.0,	5,	Change Table,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:52:04,	1,
	201607040952130392,	JCODE,	CSTS,	PRT,	,	3.0,	5,	Change stencil type and scraper,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:52:39,	1,
	201607040952460819,	JCODE,	CST,	PRT,	,	2.0,	5,	Change Stencil Type,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:53:03,	1,
	201607040953121204,	JCODE,	CSP,	PRT,	,	1.0,	5,	Change scraper,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:53:28,	1,
	201607040953351584,	JCODE,	CSE,	PRT,	,	0.1,	0,	Change silver epoxy,	BGN-SETUP,	,	,	,	13898,	2019/11/08 17:24:16,	978801877,
	201607040953541812,	JCODE,	CP,	PRT,	,	0.0,	9,	Change program,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:54:12,	1,
	201607040954182342,	JCODE,	CIS,	PRT,	,	0.25,	0,	Clean index / stencil ( 清潔底網板 ),	BGN-SETUP,	,	,	,	13898,	2019/11/08 17:23:19,	978801744,
	201607040954372635,	JCODE,	AA,	PRT,	,	0.1,	0,	Add acetone,	BGN-SETUP,	,	,	,	13898,	2019/11/08 17:21:27,	978801285,
	201607040954582994,	JCODE,	CIT,	PRT,	,	0.0,	0,	Clean index table( 清潔底板 ),	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:55:30,	1,
	201607040955373697,	JCODE,	WOC,	PRT,	,	0.0,	5,	Wait operator confirn,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:55:52,	1,
	201607040955583913,	JCODE,	CK,	PRT,	,	2.0,	5,	Change Kit,	BGN-SETUP,	,	,	,	25205,	2022/03/08 14:43:05,	1302344384,
	201607040956194220,	JCODE,	CKS,	PRT,	,	4.0,	5,	Change kit and scraper,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:56:33,	1,
	201607040956384575,	JCODE,	COP,	PRT,	,	0.0,	5,	Change oven program,	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:56:52,	1,
	201607040956594799,	JCODE,	OC,	PRT,	,	0.35,	9,	OP Check,	BGN-SETUP,	,	,	,	13898,	2019/11/08 17:23:44,	978801795,
	201607040957245075,	JCODE,	CCP,	PRT,	,	0.1,	0,	Change clean paper,	BGN-SETUP,	,	,	,	13898,	2019/11/08 17:22:36,	978801521,
	201607040957435251,	JCODE,	TLR,	PRT,	,	1.0,	5,	Teach L/F recipe(教讀L/F軌道),	BGN-SETUP,	,	,	,	21327,	2016/07/04 09:58:00,	1,
	201607040958055574,	JCODE,	LJT,	PRT,	,	0.0,	5,	L/F jam on track(軌道卡料),	END-REPAIR,	,	,	,	21327,	2016/07/04 09:58:19,	1,
	201607040958265930,	JCODE,	LSP,	PRT,	,	0.0,	0,	Load sensor problem,	END-REPAIR,	,	,	,	21327,	2016/07/04 09:58:39,	1,
	201607040958466285,	JCODE,	N2L,	PRT,	,	0.0,	0,	N2 Pressure Too Low,	END-REPAIR,	,	,	,	21327,	2016/07/04 09:58:58,	1,
	201607040959036501,	JCODE,	COS,	PRT,	,	0.0,	5,	2D code shift(2D code 位置偏移),	END-REPAIR,	,	,	,	21327,	2016/07/04 09:59:16,	1,
	201607040959236697,	JCODE,	COD,	PRT,	,	0.0,	5,	2D code data fail(2D code 資料錯誤),	END-REPAIR,	,	,	,	21327,	2016/07/04 09:59:37,	1,
	201607040959426871,	JCODE,	OHF,	PRT,	,	0.0,	0,	Heater Fail,	END-REPAIR,	,	,	,	21327,	2016/07/04 09:59:54,	1,
	201607041000007052,	JCODE,	OP,	PRT,	,	0.0,	0,	OP  caused,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:00:16,	1,
	201607041000237273,	JCODE,	OTC,	PRT,	,	0.0,	0,	Temp. Controller Fail,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:00:35,	1,
	201607041000407424,	JCODE,	PER,	PRT,	,	0.0,	5,	L/F pusher abnormal(推桿異常),	END-REPAIR,	,	,	,	21327,	2016/07/04 10:00:53,	1,
	201607041001007627,	JCODE,	SI,	PRT,	,	0.0,	0,	Software issue,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:01:15,	1,
	201607041001207823,	JCODE,	USP,	PRT,	,	0.0,	0,	Unload sensor problem,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:01:36,	1,
	201607041001418045,	JCODE,	VCM,	PRT,	,	0.0,	0,	Clean  Machianism  NG,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:02:25,	1,
	201607041002378805,	JCODE,	VCP,	PRT,	,	0.0,	0,	CCD problem,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:02:51,	1,
	201607041002569077,	JCODE,	VEA,	PRT,	,	0.0,	0,	Epoxy  pattern   NG,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:03:10,	1,
	201607041003169234,	JCODE,	VEP,	PRT,	,	0.0,	0,	Epoxy  poshition  shift,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:03:29,	1,
	201607041003359480,	JCODE,	VET,	PRT,	,	0.0,	0,	Epoxy  thickness  NG,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:03:52,	1,
	201607041004119958,	JCODE,	VLS,	PRT,	,	0.0,	0,	Substrate  sticky to workhold,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:04:27,	1,
	201607041004310214,	JCODE,	VMD,	PRT,	,	0.0,	0,	Machianism  NG,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:04:43,	1,
	201607041004480462,	JCODE,	VRS,	PRT,	,	0.0,	0,	Substrate  recognition error,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:04:59,	1,
	201607041005050605,	JCODE,	VSX,	PRT,	,	0.0,	0,	Substrate  transfer fail  issue,	END-REPAIR,	,	,	,	21327,	2016/07/04 10:05:17,	1,
	201706141627513830,	JCODE,	LMC,	PRT,	,	0.33,	9,	Laser Marking Clean,	BGN-SETUP,	,	,	,	13898,	2017/06/15 14:59:16,	694350568,
	201706291738274263,	JCODE,	OCC,	PRT,	,	0.33,	9,	Oven Clean Check,	BGN-SETUP,	,	,	,	13898,	2017/06/30 10:25:05,	698816975,
	201807051726262246,	JCODE,	GIC,	PRT,	,	0.0,	5,	Glue Inject Cycle,	END-REPAIR,	,	,	,	13898,	2018/07/05 17:26:58,	1,
	201912051631438642,	JCODE,	ETU,	PRT,	,	0.15,	9,	Epoxy Transfer Use,	BGN-SETUP,	,	,	,	13898,	2019/12/05 16:32:37,	1,
	200812021354337775,	JCODE,	BSE,	PS,	0.0000,	0.0000,	0.0000,	Blades setup error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	201808221444428379,	JCODE,	FIA,	PS,	,	0.0,	0,	Fiducil Issue Auto,	END-REPAIR,	,	,	,	13898,	2018/08/22 14:45:03,	1,
	201808221445238973,	JCODE,	FIM,	PS,	,	0.0,	0,	Fiducil Issue Manual,	END-REPAIR,	,	,	,	13898,	2018/08/22 14:45:43,	1,
	200812021354347826,	JCODE,	CBC,	PS,	0.0000,	0.0000,	0.0000,	CURCUIT BOARD CAUSE,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:34,	3,
	200812021354347836,	JCODE,	CC,	PS,	0.0000,	0.5000,	5,	Clean Chuck,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:48:15,	226992150,
	200812021354347853,	JCODE,	CD,	PS,	0.0000,	0.7500,	5,	Change Device,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:48:20,	226992183,
	201808221448011097,	JCODE,	OC,	PS,	,	0.0,	0,	operater check,	BGN-SETUP,	,	,	,	13898,	2018/08/22 14:48:42,	1,
	200812021354357871,	JCODE,	CF,	PS,	0.0000,	0.0000,	0.0000,	Clyinder fault,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354357892,	JCODE,	CK,	PS,	0.0000,	1.0000,	5,	CHANGE KIT,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:48:25,	226992228,
	200812021354367903,	JCODE,	CLS,	PS,	0.0000,	0.0000,	0.0000,	CUT LINE SHIFT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:36,	3,
	200812021354377954,	JCODE,	BT,	PS,	0.0000,	0.0000,	0,	Bland Thickness,	END-REPAIR,	,	,	,	EES01,	2011/05/12 09:01:55,	57110232,
	200812021354377958,	JCODE,	CSE,	PS,	0.0000,	0.0000,	0.0000,	Cutting Support or Cup,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377959,	JCODE,	II,	PS,	0.0000,	0.0000,	0,	Inspection Issue,	END-REPAIR,	,	,	,	EES01,	2011/05/12 09:02:25,	57110377,
	200812021354377961,	JCODE,	MCI,	PS,	0.0000,	0.0000,	0,	Mechanism Issue,	END-REPAIR,	,	,	,	EES01,	2011/05/12 09:03:03,	57110517,
	200812021354377964,	JCODE,	CSK,	PS,	0.0000,	0.0000,	0.0000,	PE,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354398031,	JCODE,	DC,	PS,	0.0000,	0.0000,	5,	Double Confirm,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:49:04,	226992345,
	200812021354408084,	JCODE,	EVA,	PS,	0.0000,	0.0000,	0.0000,	ELECTRONIC VALVE(AIR),	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354408087,	JCODE,	EVW,	PS,	0.0000,	0.0000,	0.0000,	ELECTRONIC VALVE (WATER),	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354408089,	JCODE,	FB,	PS,	0.0000,	0.0000,	0.0000,	FUSE BROKEN,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354418136,	JCODE,	FSE,	PS,	0.0000,	0.0000,	0.0000,	Flip-station sensor error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354438210,	JCODE,	IBB,	PS,	0.0000,	0.0000,	0.0000,	Inter Bus Broken,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354458291,	JCODE,	LFP,	PS,	0.0000,	0.0000,	0.0000,	Look For Package,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354468343,	JCODE,	LSE,	PS,	0.0000,	0.0000,	0.0000,	Lead-in sensor error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354478394,	JCODE,	MDF,	PS,	0.0000,	0.0000,	0.0000,	MOTOR DRIVER FAULT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:47,	3,
	200812021354478400,	JCODE,	MF,	PS,	0.0000,	0.0000,	0.0000,	Motor fault,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:47,	3,
	200812021354488432,	JCODE,	MP,	PS,	0.0000,	4.0,	0,	MONTHLY PM,	BGN-PM,	,	,	,	13898,	2019/03/11 17:17:02,	894330040,
	200812021354488446,	JCODE,	MSL,	PS,	0.0000,	0.0000,	0.0000,	Microscope Light,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354498486,	JCODE,	OLE,	PS,	0.0000,	0.0000,	0.0000,	On-load elevator problem,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354508511,	JCODE,	OPI,	PS,	0.0000,	0.0000,	0.0000,	Operator Issue,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354508535,	JCODE,	PAE,	PS,	0.0000,	0.0000,	0.0000,	Parameter setting error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354518546,	JCODE,	PC1,	PS,	0.0000,	0.0000,	0.0000,	PC1 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518547,	JCODE,	PC2,	PS,	0.0000,	0.0000,	0.0000,	PC2 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518548,	JCODE,	PC3,	PS,	0.0000,	0.0000,	0.0000,	PC3 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518549,	JCODE,	PC4,	PS,	0.0000,	0.0000,	0.0000,	PC4 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518550,	JCODE,	PCF,	PS,	0.0000,	0.0000,	0.0000,	PLC CONTROLLER FAULT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518555,	JCODE,	PD,	PS,	0.0000,	0.0000,	0.0000,	Press Damage,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354528583,	JCODE,	PNG,	PS,	0.0000,	0.0000,	0.0000,	Position Not Good,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354528591,	JCODE,	PP,	PS,	0.0000,	0.0000,	0.0000,	Pick & Place,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354528621,	JCODE,	PSF,	PS,	0.0000,	0.0000,	0.0000,	POWER SUPPLY FAULT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354548674,	JCODE,	QP,	PS,	0.0000,	6.0,	0,	QUARTERLY PM,	BGN-PM,	,	,	,	13898,	2019/03/11 17:16:51,	894329997,
	200812021354548698,	JCODE,	RB1,	PS,	0.0000,	0.0000,	0.0000,	Robot 1 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548700,	JCODE,	RB2,	PS,	0.0000,	0.0000,	0.0000,	Robot 2 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548701,	JCODE,	RB3,	PS,	0.0000,	0.0000,	0.0000,	Robot 3 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548702,	JCODE,	RB4,	PS,	0.0000,	0.0000,	0.0000,	Robot 4 Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548703,	JCODE,	RBB,	PS,	0.0000,	0.7500,	5,	Replace Broken Blade,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:49:13,	226992369,
	200812021354548705,	JCODE,	RBD,	PS,	0.0000,	0.7500,	5,	REPLACE BLADE WITH DRESS,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:49:18,	226992418,
	200812021354558708,	JCODE,	RBT,	PS,	0.0000,	1.0000,	5,	Replace Blade Type,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:49:23,	226992429,
	200812021354558733,	JCODE,	RL,	PS,	0.0000,	1.0000,	5,	Re-Learning,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:49:37,	226992466,
	200812021354568788,	JCODE,	SB,	PS,	0.0000,	0.0000,	0.0000,	Sponge Broken,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354568791,	JCODE,	SBT,	PS,	0.0000,	0.0000,	0.0000,	SBT Error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354578802,	JCODE,	SCE,	PS,	0.0000,	0.0000,	0.0000,	Spindle continuity error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:57,	3,
	200812021354578817,	JCODE,	SF,	PS,	0.0000,	0.0000,	0.0000,	Sensor fault,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:57,	3,
	200812021354578818,	JCODE,	SFL,	PS,	0.0000,	0.0000,	0.0000,	Shuttle Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:57,	3,
	200812021354578824,	JCODE,	SJD,	PS,	0.0000,	0.0000,	0.0000,	SAW JIG DAMAGE,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:57,	3,
	200812021354598891,	JCODE,	TAS,	PS,	0.0000,	0.0000,	0.0000,	Theta axis sevro error,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:59,	3,
	200812021355008906,	JCODE,	TE,	PS,	0.0000,	0.0000,	0.0000,	Tray Exchange,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:00,	3,
	200812021355018951,	JCODE,	TP,	PS,	0.0000,	2.0000,	5,	Teach Program,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:49:42,	226992495,
